2025-05-28 12:30:27 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"filters":{"站点":"达旗白塔公园"},"group_by":["季节","风向"],"max_file_size_mb":100,"min_sample_size":20,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_eowwzlkq', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_eowwzlkq', 'output': '{"type":"text","text":"分析失败: \'季节\'","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 13:23:36 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=49.89s | 成功=True
2025-05-28 13:24:05 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:24:05 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:24:05 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:24:05 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:24:05 | ERROR    | __main__:analyze_data:435 - 执行分析时出错 (耗时: 0.00秒): 
2025-05-28 13:24:05 | ERROR    | logger_config:log_error_with_context:137 - [ERROR] ClosedResourceError:  | Context: 用户请求=分析/home/work/disk1/LLM-ljw/agent/analysis-agent/da | 分析类型=auto | 处理时间=0.00s
2025-05-28 13:24:05 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析失败 | Data: 原因= | 处理时间=0.00s
2025-05-28 13:24:09 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 13:24:09 | INFO     | __main__:update_agent_tools:241 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 13:24:09 | INFO     | __main__:enable_server:471 - 服务器 correlation 已启用
2025-05-28 13:24:16 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:24:16 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:24:16 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:24:16 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:25:05 | INFO     | __main__:analyze_data:379 - 分析完成，耗时: 48.78秒
2025-05-28 13:25:05 | INFO     | __main__:analyze_data:383 - 输出为工具调用结果
2025-05-28 13:25:05 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: 分析失败: '风向方位'...
2025-05-28 13:25:05 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 48.781s 
2025-05-28 13:25:05 | INFO     | __main__:analyze_data:408 - 历史对话：
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"filters":{"站点":"达旗白塔公园"},"group_by":["风向方位","季节"],"min_sample_size":50,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_q5oy9c6r', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_q5oy9c6r', 'output': '{"type":"text","text":"分析失败: \'风向方位\'","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 13:25:05 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=48.78s | 成功=True
2025-05-28 13:27:51 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:27:51 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:27:51 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:27:51 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:27:51 | ERROR    | __main__:analyze_data:435 - 执行分析时出错 (耗时: 0.00秒): 
2025-05-28 13:27:51 | ERROR    | logger_config:log_error_with_context:137 - [ERROR] ClosedResourceError:  | Context: 用户请求=分析/home/work/disk1/LLM-ljw/agent/analysis-agent/da | 分析类型=auto | 处理时间=0.00s
2025-05-28 13:27:51 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析失败 | Data: 原因= | 处理时间=0.00s
2025-05-28 13:28:00 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:28:00 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:28:00 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:28:00 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:28:00 | ERROR    | __main__:analyze_data:435 - 执行分析时出错 (耗时: 0.00秒): 
2025-05-28 13:28:00 | ERROR    | logger_config:log_error_with_context:137 - [ERROR] ClosedResourceError:  | Context: 用户请求=分析/home/work/disk1/LLM-ljw/agent/analysis-agent/da | 分析类型=auto | 处理时间=0.00s
2025-05-28 13:28:00 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析失败 | Data: 原因= | 处理时间=0.00s
2025-05-28 13:30:57 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:30:57 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:30:57 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:30:57 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:30:57 | ERROR    | __main__:analyze_data:435 - 执行分析时出错 (耗时: 0.00秒): 
2025-05-28 13:30:57 | ERROR    | logger_config:log_error_with_context:137 - [ERROR] ClosedResourceError:  | Context: 用户请求=分析/home/work/disk1/LLM-ljw/agent/analysis-agent/da | 分析类型=auto | 处理时间=0.00s
2025-05-28 13:30:57 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析失败 | Data: 原因= | 处理时间=0.00s
2025-05-28 13:31:07 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:31:07 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:31:07 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:31:07 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:31:07 | ERROR    | __main__:analyze_data:435 - 执行分析时出错 (耗时: 0.00秒): 
2025-05-28 13:31:07 | ERROR    | logger_config:log_error_with_context:137 - [ERROR] ClosedResourceError:  | Context: 用户请求=分析/home/work/disk1/LLM-ljw/agent/analysis-agent/da | 分析类型=auto | 处理时间=0.00s
2025-05-28 13:31:07 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析失败 | Data: 原因= | 处理时间=0.00s
2025-05-28 13:32:10 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
2025-05-28 13:32:10 | INFO     | __main__:initialize_system:249 - 开始初始化智能数据分析系统...
2025-05-28 13:32:10 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 13:32:10 | INFO     | __main__:initialize_server:128 - 服务器 regression 已禁用，跳过初始化
2025-05-28 13:32:10 | INFO     | __main__:initialize_server:128 - 服务器 clustering 已禁用，跳过初始化
2025-05-28 13:32:10 | INFO     | __main__:initialize_server:128 - 服务器 statistics 已禁用，跳过初始化
2025-05-28 13:32:10 | INFO     | __main__:update_agent_tools:241 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 13:32:10 | INFO     | __main__:initialize_system:261 - 系统初始化完成: 1/4 个服务器成功启动
2025-05-28 13:32:10 | INFO     | __main__:initialize_system:265 -   - correlation: 成功
2025-05-28 13:32:10 | INFO     | __main__:initialize_system:265 -   - regression: 失败
2025-05-28 13:32:10 | INFO     | __main__:initialize_system:265 -   - clustering: 失败
2025-05-28 13:32:10 | INFO     | __main__:initialize_system:265 -   - statistics: 失败
2025-05-28 13:32:21 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:32:21 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:32:21 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:32:21 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:33:21 | INFO     | __main__:analyze_data:379 - 分析完成，耗时: 60.26秒
2025-05-28 13:33:21 | INFO     | __main__:analyze_data:383 - 输出为工具调用结果
2025-05-28 13:33:21 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: 分析失败: 以下列在数据框中不存在: ['季节', '风向(°)']...
2025-05-28 13:33:21 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 60.259s 
2025-05-28 13:33:21 | INFO     | __main__:analyze_data:408 - 历史对话：
[{'role': 'user', 'content': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性'}, {'arguments': '{"correlation_method":"pearson","correlation_vars":["风速","臭氧浓度"],"filters":{"站点":"达旗白塔公园"},"group_by":["季节","风向"],"max_file_size_mb":100,"min_sample_size":30,"read_data_param":{"read_data_method":"PANDAS","read_data_query":"/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx"}}', 'call_id': 'call_q12nk45o', 'name': 'correlation_analysis', 'type': 'function_call', 'id': '__fake_id__'}, {'call_id': 'call_q12nk45o', 'output': '{"type":"text","text":"分析失败: 以下列在数据框中不存在: [\'季节\', \'风向(°)\']","annotations":null}', 'type': 'function_call_output'}]
2025-05-28 13:33:21 | INFO     | logger_config:log_business_event:145 - [EVENT] 数据分析完成 | Data: 分析类型=auto | 对话轮次=1 | 处理时间=60.26s | 成功=True
2025-05-28 13:38:27 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [intelligent-analysis-agent] - 日志目录: logs
2025-05-28 13:38:28 | INFO     | __main__:initialize_system:249 - 开始初始化智能数据分析系统...
2025-05-28 13:38:28 | INFO     | __main__:initialize_server:142 - MCP服务器 correlation 连接成功: http://127.0.0.1:8000/sse
2025-05-28 13:38:28 | INFO     | __main__:initialize_server:128 - 服务器 regression 已禁用，跳过初始化
2025-05-28 13:38:28 | INFO     | __main__:initialize_server:128 - 服务器 clustering 已禁用，跳过初始化
2025-05-28 13:38:28 | INFO     | __main__:initialize_server:128 - 服务器 statistics 已禁用，跳过初始化
2025-05-28 13:38:28 | INFO     | __main__:update_agent_tools:241 - Agent工具已更新，当前可用服务器数量: 1
2025-05-28 13:38:28 | INFO     | __main__:initialize_system:261 - 系统初始化完成: 1/4 个服务器成功启动
2025-05-28 13:38:28 | INFO     | __main__:initialize_system:265 -   - correlation: 成功
2025-05-28 13:38:28 | INFO     | __main__:initialize_system:265 -   - regression: 失败
2025-05-28 13:38:28 | INFO     | __main__:initialize_system:265 -   - clustering: 失败
2025-05-28 13:38:28 | INFO     | __main__:initialize_system:265 -   - statistics: 失败
2025-05-28 13:38:35 | INFO     | __main__:analyze_data:330 - 收到分析请求: 分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性...
2025-05-28 13:38:35 | INFO     | logger_config:log_user_action:113 - [USER] 发送分析请求: {'message': '分析/home/work/disk1/LLM-ljw/agent/analysis-agent/data/区控.xlsx的达旗白塔公园站点不同风向方位与不同季节的风速与臭氧浓度相关性', 'analysis_type': 'auto', 'context': {}}
2025-05-28 13:38:35 | INFO     | __main__:analyze_data:348 - 开始执行数据分析...
2025-05-28 13:38:35 | INFO     | __main__:analyze_data:357 - 当前对话历史长度: 0
2025-05-28 13:39:37 | INFO     | __main__:analyze_data:379 - 分析完成，耗时: 61.31秒
2025-05-28 13:39:37 | INFO     | __main__:analyze_data:383 - 输出为工具调用结果
2025-05-28 13:39:37 | INFO     | logger_config:log_with_tag:108 - [ANALYSIS] 分析完成: | 季节 \ 风向(°) | 0.0 | 0.1 | 0.2 | 0.3 | 0.4 | 0.5 | 0.6 | 0.7 | 0.8 | 0.9 | 1.0 | 1.1 | 1.2 | 1.3 | 1.4 | 1.5 | 1.6 | 1.7 | 1.8 | 1.9 | 10.0 | 10.1 | 10.2 | 10.3 | 10.4 | 10.5 | 10.6 | 10.7 | 10.8 | 10...
2025-05-28 13:39:37 | INFO     | logger_config:log_performance:129 - [PERF] Data Analysis: 61.306s 
2025-05-28 13:39:37 | INFO     | __main__:analyze_data:408 - 历史对话：
